ProviderId,DataYear,BaseScore,ConsistencyScore
150064,2015,49,20
150064,2016,49,20
150065,2013,63,20
150065,2014,52,20
150065,2015,59,20
150065,2016,59,20
150069,2013,25,15
150069,2014,34,18
150069,2015,57,20
150069,2016,57,20
150072,2013,13,17
150072,2014,10,15
150072,2015,7,17
150072,2016,7,17
150074,2013,11,16
150074,2014,14,16
150074,2015,32,16
150074,2016,32,16
150075,2013,52,20
150075,2014,35,19
150075,2015,35,19
150075,2016,35,19
150076,2013,36,20
150076,2014,25,19
150076,2015,17,17
150076,2016,17,17
150082,2013,30,20
150082,2014,19,20
150082,2015,19,20
150082,2016,19,20
150084,2013,12,16
150084,2014,18,17
150084,2015,16,16
150084,2016,16,16
150086,2013,31,19
150086,2014,31,20
150086,2015,15,16
150086,2016,15,16
150088,2013,25,19
150088,2014,23,15
150088,2015,22,18
150088,2016,22,18
150089,2013,9,17
150089,2014,18,19
150089,2015,7,14
150089,2016,7,14
150090,2013,15,17
150090,2014,21,18
150090,2015,6,15
150090,2016,6,15
150091,2013,53,20
150091,2014,51,20
150091,2015,66,20
150091,2016,66,20
150097,2013,58,20
150097,2014,48,20
150097,2015,38,20
150097,2016,38,20
150100,2013,18,18
150100,2014,25,19
150100,2015,19,18
150100,2016,19,18
150101,2013,66,20
150101,2014,51,20
150101,2015,48,20
150101,2016,48,20
150102,2013,24,15
150102,2014,27,13
150102,2015,Not Available,Not Available
150102,2016,Not Available,Not Available
150104,2013,26,18
150104,2014,45,20
150104,2015,39,20
150104,2016,39,20
150109,2013,23,19
150109,2014,35,19
150109,2015,26,20
150109,2016,26,20
150112,2013,17,16
150112,2014,46,20
150112,2015,47,20
150112,2016,47,20
150113,2013,31,20
150113,2014,19,16
150113,2015,23,18
150113,2016,23,18
150115,2013,64,20
150115,2014,54,20
150115,2015,49,20
150115,2016,49,20
150125,2013,27,19
150125,2014,37,20
150125,2015,36,20
150125,2016,36,20
150126,2013,26,19
150126,2014,23,18
150126,2015,5,12
150126,2016,5,12
150128,2013,12,17
150128,2014,40,19
150128,2015,30,18
150128,2016,30,18
150129,2013,10,14
150129,2014,16,17
150129,2015,43,20
150133,2013,20,20
150133,2014,20,19
150133,2015,22,18
150133,2016,22,18
150146,2013,37,20
150146,2014,55,20
150146,2015,57,20
150146,2016,57,20
150149,2013,50,20
150149,2014,46,20
150149,2015,44,20
150149,2016,44,20
150150,2013,31,19
150150,2014,29,17
150150,2015,27,17
150150,2016,27,17
150153,2013,65,20
150153,2014,53,20
150153,2015,47,20
150153,2016,47,20
150154,2013,56,20
150154,2014,68,20
150157,2013,35,18
150157,2014,21,15
150157,2015,22,20
150157,2016,22,20
150158,2013,42,20
150158,2014,39,20
150158,2015,28,20
150158,2016,28,20
150160,2013,78,20
150160,2014,77,20
150160,2015,80,20
150160,2016,80,20
150161,2013,59,20
150161,2014,44,20
150161,2015,32,19
150161,2016,32,19
150162,2013,29,19
150162,2014,25,17
150162,2015,21,16
150162,2016,21,16
150164,2013,45,19
150164,2014,40,20
150164,2015,44,19
150164,2016,44,19
150165,2013,33,20
150165,2014,32,20
150165,2015,25,18
150165,2016,25,18
150166,2013,48,20
150166,2014,19,16
150166,2015,69,20
150166,2016,69,20
150167,2013,62,20
150167,2014,63,20
150167,2015,57,20
150167,2016,57,20
150168,2013,50,20
150168,2014,41,20
150168,2015,41,20
150168,2016,41,20
150169,2013,16,15
150169,2014,25,16
150169,2015,36,19
150169,2016,36,19
150172,2013,71,20
150173,2013,22,18
150173,2014,9,16
150173,2015,8,15
150173,2016,8,15
150175,2013,69,20
150175,2014,59,20
150175,2015,62,20
150175,2016,62,20
150176,2013,50,17
150176,2014,61,20
150177,2013,39,20
150177,2014,77,20
150177,2015,78,20
150177,2016,78,20
150181,2015,51,19
150181,2016,51,19
150182,2015,80,20
150182,2016,80,20
160001,2013,16,17
160001,2014,15,17
160001,2015,6,15
160001,2016,6,15
160005,2013,39,20
160005,2014,58,20
160005,2015,72,20
160005,2016,72,20
160008,2013,21,18
160008,2014,48,20
160008,2015,17,17
160008,2016,17,17
160013,2013,42,20
160013,2014,27,16
160013,2015,1,12
160013,2016,1,12
160016,2013,40,20
160016,2014,29,19
160016,2015,31,17
160016,2016,31,17
160024,2013,10,18
160024,2014,23,17
160024,2015,23,17
160024,2016,23,17
160028,2013,32,20
160028,2014,26,17
160028,2015,15,17
160028,2016,15,17
160029,2013,44,20
160029,2014,32,19
160029,2015,51,20
160029,2016,51,20
160030,2013,37,20
160030,2014,40,20
160030,2015,30,16
160030,2016,30,16
160032,2013,30,16
160032,2014,33,19
160032,2015,24,18
160032,2016,24,18
160033,2013,27,19
160033,2014,13,17
160033,2015,5,15
160033,2016,5,15
160040,2013,36,20
160040,2014,18,14
160040,2015,40,15
160040,2016,40,15
160045,2013,29,19
160045,2014,40,19
160045,2015,24,18
160045,2016,24,18
160047,2013,21,20
160047,2014,35,20
160047,2015,39,20
160047,2016,39,20
160057,2013,24,18
160057,2014,24,20
160057,2015,9,17
160057,2016,9,17
160058,2013,15,14
160058,2014,12,11
160058,2015,13,14
160058,2016,13,14
160064,2013,27,19
160064,2014,15,17
160064,2015,9,14
160064,2016,9,14
160067,2013,18,17
160067,2014,8,16
160067,2015,6,16
160067,2016,6,16
160069,2013,44,20
160069,2014,33,20
160069,2015,47,20
160069,2016,47,20
160079,2013,38,20
160079,2014,20,17
160079,2015,13,15
160079,2016,13,15
160080,2013,46,20
160080,2014,17,18
160080,2015,8,14
160080,2016,8,14
160082,2013,21,16
160082,2014,21,19
160082,2015,20,17
160082,2016,20,17
160083,2013,5,14
160083,2014,8,13
160083,2015,11,13
160083,2016,11,13
160089,2013,11,16
160089,2014,1,9
160089,2015,0,9
160089,2016,0,9
160101,2013,10,17
160101,2014,0,15
160101,2015,12,12
160101,2016,12,12
160104,2013,45,19
160104,2014,22,17
160104,2015,27,19
160104,2016,27,19
160110,2013,12,15
160110,2014,13,15
160110,2015,18,16
160110,2016,18,16
160112,2013,28,20
160112,2014,43,20
160112,2015,39,20
160112,2016,39,20
160117,2013,38,20
160117,2014,29,20
160117,2015,36,20
160117,2016,36,20
160122,2013,59,20
160122,2014,45,20
160122,2015,62,20
160122,2016,62,20
160124,2013,60,20
160124,2014,46,20
160124,2015,39,20
160124,2016,39,20
160146,2013,30,18
160146,2014,14,17
160146,2015,3,15
160146,2016,3,15
160147,2013,54,20
160147,2014,62,20
160147,2015,52,20
160147,2016,52,20
160153,2013,21,19
160153,2014,8,17
160153,2015,7,16
160153,2016,7,16
170001,2013,19,14
170006,2013,8,15
170006,2014,21,20
170006,2015,6,16
170006,2016,6,16
170009,2013,45,18
170009,2014,20,17
170009,2015,40,20
170009,2016,40,20
170010,2013,46,20
170010,2014,19,18
170010,2015,19,18
170012,2013,44,20
170012,2014,24,19
170012,2015,16,17
170012,2016,16,17
170013,2013,24,20
170013,2014,35,20
170013,2015,25,19
170013,2016,25,19
170014,2013,55,20
170014,2014,33,19
170014,2015,28,19
170014,2016,28,19
170016,2013,20,17
170016,2014,21,18
170016,2015,12,16
170016,2016,12,16
170017,2013,20,18
170017,2014,37,19
170017,2015,45,20
170017,2016,45,20
170020,2013,17,14
170020,2014,0,10
170020,2015,8,10
170020,2016,8,10
170023,2013,28,20
170023,2014,20,20
170023,2015,12,17
170023,2016,12,17
170027,2013,57,20
170027,2014,48,20
170027,2015,38,20
170027,2016,38,20
170039,2015,Not Available,Not Available
170039,2016,Not Available,Not Available
170040,2013,37,20
170040,2014,42,20
170040,2015,37,20
170040,2016,37,20
170049,2013,21,20
170049,2014,20,18
170049,2015,20,19
170049,2016,20,19
170058,2013,68,20
170058,2014,47,20
170058,2015,36,19
170058,2016,36,19
170068,2013,21,19
170068,2014,21,19
170068,2015,12,17
170068,2016,12,17
170074,2013,36,20
170074,2014,44,20
170074,2015,42,20
170074,2016,42,20
170075,2015,Not Available,Not Available
170075,2016,Not Available,Not Available
170086,2013,31,20
170086,2014,30,18
170086,2015,19,18
170086,2016,19,18
170094,2013,53,20
170094,2014,53,20
170094,2015,47,20
170094,2016,47,20
170103,2013,45,20
170103,2014,24,18
170103,2015,23,17
170103,2016,23,17
170104,2013,41,19
170104,2014,46,20
170104,2015,47,20
170104,2016,47,20
170105,2013,41,20
170105,2014,27,15
170105,2015,5,15
170105,2016,5,15
170109,2013,71,20
170109,2014,74,20
170109,2015,56,19
170109,2016,56,19
170120,2013,24,15
170120,2014,40,20
170120,2015,22,19
170120,2016,22,19
170122,2013,14,16
170122,2014,4,15
170122,2015,6,12
170122,2016,6,12
170123,2013,18,17
170123,2014,10,14
170123,2015,7,14
170123,2016,7,14
170133,2013,29,19
170133,2014,45,20
170133,2015,22,18
170133,2016,22,18
170137,2013,41,19
170137,2014,31,20
170137,2015,37,20
170137,2016,37,20
170142,2013,42,20
170142,2014,32,20
170142,2015,24,20
170142,2016,24,20
170145,2013,24,18
170145,2014,31,19
170145,2015,4,15
170145,2016,4,15
170146,2013,30,19
170146,2014,8,19
170146,2015,2,17
170146,2016,2,17
170150,2013,26,19
170150,2014,27,17
170150,2015,22,16
170150,2016,22,16
170166,2015,Not Available,Not Available
170166,2016,Not Available,Not Available
170175,2013,7,15
170175,2014,1,14
170175,2015,0,10
170175,2016,0,10
170176,2013,8,15
170176,2014,9,11
170176,2015,2,13
170176,2016,2,13
170182,2013,6,16
170182,2014,12,17
170182,2015,23,16
170182,2016,23,16
170183,2013,51,20
170183,2014,59,20
170183,2015,72,20
170183,2016,72,20
170185,2013,44,20
170185,2014,11,14
170185,2015,28,20
170185,2016,28,20
170186,2013,53,17
170186,2014,61,20
170186,2015,53,19
170186,2016,53,19
170187,2013,73,20
170187,2014,77,20
170187,2015,67,20
170187,2016,67,20
170188,2013,70,20
170188,2014,75,20
170188,2015,65,20
170188,2016,65,20
170190,2013,80,20
170190,2014,80,20
170190,2015,80,20
170190,2016,80,20
170191,2013,13,18
170191,2014,32,20
170191,2015,20,19
170191,2016,20,19
170195,2013,75,20
170196,2013,36,18
170196,2014,28,20
170196,2015,24,16
170196,2016,24,16
170197,2013,40,20
170197,2014,39,20
170197,2015,29,15
170197,2016,29,15
170198,2014,78,20
170198,2015,Not Available,Not Available
170198,2016,Not Available,Not Available
170200,2013,58,20
170200,2014,56,20
170200,2015,35,20
170200,2016,35,20
170203,2015,80,20
170203,2016,80,20
180001,2013,21,18
180001,2014,17,18
180001,2015,13,17
180001,2016,13,17
180002,2013,58,20
180002,2014,30,18
180004,2013,46,20
180004,2014,24,17
180004,2015,35,17
180004,2016,35,17
180005,2013,24,14
180005,2014,16,15
180005,2015,13,12
180005,2016,13,12
180009,2013,42,20
180009,2014,17,17
180009,2015,33,18
180009,2016,33,18
180010,2013,24,20
180010,2014,7,19
180010,2015,2,15
180010,2016,2,15
180011,2013,69,20
180011,2014,43,20
180011,2015,28,18
180011,2016,28,18
180012,2013,19,18
180012,2014,21,18
180012,2015,18,16
180012,2016,18,16
180013,2013,25,20
180013,2014,17,19
180013,2015,9,17
180013,2016,9,17
180016,2013,8,14
180016,2014,34,17
180016,2015,17,16
180016,2016,17,16
180017,2013,17,17
180017,2014,28,17
180017,2015,19,15
180017,2016,19,15
180018,2013,33,20
180018,2014,36,20
180018,2015,14,12
180018,2016,14,12
180019,2013,28,18
180019,2014,4,16
180019,2015,21,20
180019,2016,21,20
180020,2013,34,18
180020,2014,41,20
180020,2015,33,19
180020,2016,33,19
180021,2013,45,20
180021,2014,33,16
180021,2015,43,20
180021,2016,43,20
180024,2013,51,20
180024,2014,2,17
180024,2015,5,14
180024,2016,5,14
180025,2013,28,18
180025,2014,49,20
180025,2015,25,19
180025,2016,25,19
180027,2013,37,20
180027,2014,33,19
180027,2015,36,20
180027,2016,36,20
180029,2013,12,16
180029,2014,11,17
180035,2013,25,19
180035,2014,30,20
180035,2015,21,19
180035,2016,21,19
180036,2013,46,20
180036,2014,36,20
180036,2015,36,20
180036,2016,36,20
180038,2013,24,20
180038,2014,15,19
180038,2015,13,15
180038,2016,13,15
180040,2013,5,13
180040,2014,19,14
180040,2015,12,11
180040,2016,12,11
180043,2013,33,16
180043,2014,34,18
180043,2015,31,16
180043,2016,31,16
180044,2013,60,20
180044,2014,70,20
180045,2013,16,18
180045,2014,10,17
180045,2015,15,18
180045,2016,15,18
180046,2014,30,18
180046,2015,35,16
180046,2016,35,16
180048,2013,28,18
180048,2014,17,18
180048,2015,11,15
180048,2016,11,15
180049,2013,17,18
180049,2014,13,18
180049,2015,18,17
180049,2016,18,17
180050,2013,17,19
180050,2014,15,17
180050,2015,1,12
180050,2016,1,12
180051,2014,15,14
180051,2015,16,15
180051,2016,16,15
180053,2013,47,20
180053,2014,40,20
180053,2015,34,20
180053,2016,34,20
180056,2013,26,18
180056,2014,37,18
180056,2015,17,18
180056,2016,17,18
180064,2013,39,17
180064,2014,48,20
180064,2015,62,20
180064,2016,62,20
180066,2014,44,20
180066,2015,29,19
180066,2016,29,19
180067,2013,20,19
180067,2014,26,19
180067,2015,14,18
180067,2016,14,18
180069,2013,43,20
180069,2014,26,19
180069,2015,25,15
180069,2016,25,15
180070,2014,26,15
180070,2015,28,19
180070,2016,28,19
180078,2013,26,18
180078,2014,20,14
180078,2015,15,17
180078,2016,15,17
180079,2013,54,20
180079,2014,50,19
180079,2015,63,20
180079,2016,63,20
180080,2013,33,16
180087,2013,38,20
180087,2014,17,19
180087,2015,31,20
180087,2016,31,20
180088,2013,13,18
180088,2014,9,17
180088,2015,7,17
180088,2016,7,17
180092,2013,22,19
180092,2014,26,18
180092,2015,31,20
180092,2016,31,20
180093,2013,13,17
180093,2014,5,17
180093,2015,33,20
180093,2016,33,20
180095,2014,39,16
180095,2015,28,16
180095,2016,28,16
180101,2013,27,20
180101,2014,25,20
180101,2015,24,15
180101,2016,24,15
180102,2013,21,19
180102,2014,7,18
180102,2015,13,19
180102,2016,13,19
180103,2013,32,17
180103,2014,41,20
180103,2015,29,20
180103,2016,29,20
180104,2013,42,20
180104,2014,27,20
180104,2015,15,19
180104,2016,15,19
180105,2014,43,17
180105,2015,37,18
180105,2016,37,18
180106,2015,56,20
180106,2016,56,20
180115,2014,72,20
180115,2015,62,20
180115,2016,62,20
180116,2013,27,17
180116,2014,17,17
180116,2015,11,16
180116,2016,11,16
180117,2014,46,20
180124,2013,29,19
180124,2014,23,19
180124,2015,20,19
180124,2016,20,19
180127,2013,13,18
180127,2014,8,18
180127,2015,6,16
180127,2016,6,16
180128,2013,43,20
180128,2014,47,18
180128,2015,29,20
180128,2016,29,20
180130,2013,39,20
180130,2014,41,20
180130,2015,26,19
180130,2016,26,19
180132,2013,6,18
180132,2014,3,16
180132,2015,15,15
180132,2016,15,15
180138,2013,42,19
180138,2014,33,20
180138,2015,26,19
180138,2016,26,19
180139,2013,31,20
180139,2014,34,20
180139,2015,9,15
180139,2016,9,15
180141,2013,21,16
180141,2014,6,16
180141,2015,3,14
180141,2016,3,14
180143,2013,28,19
180143,2014,17,18
180143,2015,11,16
180143,2016,11,16
180149,2014,80,20
180149,2015,80,20
180149,2016,80,20
190001,2013,18,17
190002,2013,64,20
190002,2014,65,20
190002,2015,68,20
190002,2016,68,20
190003,2013,24,20
190003,2014,23,19
190003,2015,9,13
190003,2016,9,13
190004,2013,65,20
190004,2014,59,20
190004,2015,56,20
190004,2016,56,20
190005,2013,17,12
190005,2014,2,11
190005,2015,9,11
190005,2016,9,11
190006,2013,32,19
190006,2014,32,14
190006,2015,52,20
190006,2016,52,20
190007,2013,44,19
190007,2014,21,16
190007,2015,23,15
190007,2016,23,15
190008,2013,28,20
190008,2014,36,20
190008,2015,24,19
190008,2016,24,19
190009,2013,22,16
190009,2014,22,17
190011,2013,12,12
190011,2014,24,16
190011,2015,19,14
190011,2016,19,14
190013,2013,52,20
190013,2014,51,20
190013,2015,43,20
190013,2016,43,20
190014,2013,31,20
190014,2014,7,16
190014,2015,22,19
190014,2016,22,19
190015,2013,21,17
190015,2014,47,20
190015,2015,35,20
190015,2016,35,20
190017,2013,28,20
190017,2014,13,18
190017,2015,7,15
190017,2016,7,15
190019,2013,20,19
190019,2014,9,17
190019,2015,3,15
190019,2016,3,15
190020,2013,54,20
190020,2014,16,17
190020,2015,30,15
190020,2016,30,15
190025,2013,37,20
190025,2014,62,20
190026,2013,13,18
190026,2014,13,16
190026,2015,8,15
190026,2016,8,15
190027,2013,16,19
190027,2014,8,18
190027,2015,8,14
190027,2016,8,14
190034,2013,52,18
190034,2014,44,19
190034,2015,61,20
190034,2016,61,20
190036,2013,15,14
190036,2014,2,15
190036,2015,16,14
190036,2016,16,14
190039,2013,33,20
190039,2014,38,20
190039,2015,28,20
190039,2016,28,20
190040,2013,34,20
190040,2014,12,18
190040,2015,4,17
190040,2016,4,17
190041,2013,32,19
190041,2014,30,20
190044,2013,13,11
190044,2014,9,12
190044,2015,35,15
190044,2016,35,15
190045,2013,49,20
190045,2014,47,20
190045,2015,32,20
190045,2016,32,20
190046,2013,26,16
190046,2014,15,18
190046,2015,32,20
190046,2016,32,20
190050,2013,39,20
190050,2014,55,20
190050,2015,47,20
190050,2016,47,20
190053,2013,58,18
190053,2014,54,20
190053,2015,49,20
190053,2016,49,20
190054,2013,62,20
190054,2014,31,19
190054,2015,13,17
190054,2016,13,17
190060,2013,18,17
190060,2014,38,19
190060,2015,39,17
190060,2016,39,17
190064,2013,44,20
190064,2014,36,19
190064,2015,28,18
190064,2016,28,18
190065,2014,31,20
190065,2015,21,18
190065,2016,21,18
190079,2013,36,19
190079,2014,20,16
190079,2015,47,18
190079,2016,47,18
190081,2014,51,20
190081,2015,37,16
190081,2016,37,16
190086,2013,14,18
190086,2014,17,15
190086,2015,5,16
190086,2016,5,16
190088,2014,67,20
190088,2015,74,20
190088,2016,74,20
190090,2014,46,19
190090,2015,24,12
190090,2016,24,12
190098,2013,11,17
190098,2014,11,12
190098,2015,1,12
190098,2016,1,12
190099,2013,28,15
190099,2014,29,17
190099,2015,15,13
190099,2016,15,13
190102,2013,36,18
190102,2014,51,20
190102,2015,39,20
190102,2016,39,20
190106,2013,7,6
190106,2014,26,11
190106,2015,Not Available,Not Available
190106,2016,Not Available,Not Available
190111,2013,48,20
190111,2014,29,20
190111,2015,17,18
190111,2016,17,18
190114,2014,47,20
190116,2013,31,12
190116,2014,33,18
190116,2015,34,17
190116,2016,34,17
190118,2014,53,20
190118,2015,67,20
190118,2016,67,20
190122,2013,9,15
190125,2013,46,16
190125,2014,41,17
190125,2015,30,16
190125,2016,30,16
190128,2013,46,20
190128,2014,43,20
190128,2015,49,20
190128,2016,49,20
190135,2013,16,19
190140,2014,51,20
190140,2015,39,18
190140,2016,39,18
190144,2013,60,20
190144,2014,35,20
190144,2015,33,19
190144,2016,33,19
190145,2014,Not Available,Not Available
190145,2015,Not Available,Not Available
190145,2016,Not Available,Not Available
190146,2013,13,13
190146,2014,28,16
190146,2015,14,17
190146,2016,14,17
190151,2013,56,8
190151,2014,68,15
190151,2015,52,16
190151,2016,52,16
190160,2013,17,15
190160,2014,15,15
190160,2015,17,18
190160,2016,17,18
190161,2013,53,18
190164,2013,31,19
190164,2014,19,17
190164,2015,30,19
190164,2016,30,19
190167,2013,51,20
190167,2014,22,19
190167,2015,32,20
190167,2016,32,20
190175,2013,43,20
190175,2014,31,18
190176,2013,17,19
190176,2014,12,18
190176,2015,13,17
190176,2016,13,17
190177,2013,16,19
190177,2014,16,19
190177,2015,14,19
190177,2016,14,19
190183,2013,31,19
190183,2014,42,16
190183,2015,41,17
190183,2016,41,17
190184,2014,75,20
190184,2015,73,20
190184,2016,73,20
190190,2014,54,17
190190,2015,69,20
190190,2016,69,20
190201,2013,61,20
190201,2014,55,20
190201,2015,38,20
190201,2016,38,20
190202,2013,41,20
190202,2014,31,20
190202,2015,21,17
190202,2016,21,17
190204,2013,9,18
190204,2015,15,16
190204,2016,15,16
190205,2013,27,20
190205,2014,18,19
190205,2015,16,19
190205,2016,16,19
190218,2014,28,15
190218,2015,Not Available,Not Available
190218,2016,Not Available,Not Available
190236,2013,56,20
190236,2014,41,20
190236,2015,22,20
190236,2016,22,20
190241,2013,80,20
190241,2014,80,20
190241,2015,76,20
190241,2016,76,20
190242,2013,68,20
190242,2014,60,20
190242,2015,50,20
190242,2016,50,20
190245,2015,Not Available,Not Available
190245,2016,Not Available,Not Available
190246,2013,77,20
190246,2014,73,20
190246,2015,74,20
190246,2016,74,20
190250,2013,61,20
190250,2014,50,20
190250,2015,45,20
190250,2016,45,20
190251,2015,80,20
190251,2016,80,20
190257,2013,76,20
190257,2014,77,20
190259,2013,80,20
190259,2014,80,20
190261,2013,73,20
190261,2014,80,20
190263,2013,73,20
190263,2014,80,20
190263,2015,80,20
190263,2016,80,20
190266,2014,76,20
190266,2015,75,20
190266,2016,75,20
190267,2014,80,20
190270,2013,78,20
190270,2014,71,20
190270,2015,72,20
190270,2016,72,20
190274,2013,4,14
190274,2014,8,15
190274,2015,3,11
190274,2016,3,11
190278,2013,78,20
190278,2014,78,20
190278,2015,78,20
190278,2016,78,20
190297,2013,74,20
190297,2014,Not Available,Not Available
190297,2015,64,17
190297,2016,64,17
190298,2013,72,20
190298,2014,77,20
190298,2015,76,20
190298,2016,76,20
190303,2013,80,20
190303,2014,78,20
190303,2015,77,20
190303,2016,77,20
190308,2014,29,19
190308,2015,29,18
190308,2016,29,18
200001,2013,33,19
200001,2014,46,20
200001,2015,34,20
200001,2016,34,20
200002,2013,50,20
200008,2013,58,20
200008,2014,46,20
200009,2013,9,14
200009,2014,22,18
200009,2015,15,14
200009,2016,15,14
200018,2013,29,19
200018,2014,12,16
200018,2015,14,17
200018,2016,14,17
200019,2013,37,19
200019,2014,9,12
200019,2015,4,15
200019,2016,4,15
200020,2013,73,20
200020,2014,70,20
200020,2015,55,20
200020,2016,55,20
200021,2013,60,20
200021,2014,34,19
200021,2015,21,19
200021,2016,21,19
200024,2013,28,19
200024,2014,38,19
200024,2015,27,19
200024,2016,27,19
200025,2013,37,18
200025,2014,60,20
200031,2013,66,20
200031,2014,60,20
200031,2015,44,20
200031,2016,44,20
200033,2013,16,15
