ProviderId,DataYear,MId_3_AchievementPoints,MId_6_AchievementPoints,MId_7_AchievementPoints,MId_1_AchievementPoints,MId_4_AchievementPoints,MId_5_AchievementPoints,MId_2_AchievementPoints,MId_8_AchievementPoints,MId_3_ImprovementPoints,MId_6_ImprovementPoints,MId_7_ImprovementPoints,MId_1_ImprovementPoints,MId_4_ImprovementPoints,MId_5_ImprovementPoints,MId_2_ImprovementPoints,MId_8_ImprovementPoints,MId_3_DimensionScore,MId_6_DimensionScore,MId_7_DimensionScore,MId_1_DimensionScore,MId_4_DimensionScore,MId_5_DimensionScore,MId_2_DimensionScore,MId_8_DimensionScore
100051,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100052,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 9,1 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,1 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,1 out of 10
100052,2014,0 out of 10,1 out of 10,2 out of 10,0 out of 10,2 out of 10,2 out of 10,0 out of 10,3 out of 10,0 out of 9,2 out of 9,1 out of 9,1 out of 9,3 out of 9,3 out of 9,2 out of 9,3 out of 9,0 out of 10,2 out of 10,2 out of 10,1 out of 10,3 out of 10,3 out of 10,2 out of 10,3 out of 10
100052,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,2 out of 10,1 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,4 out of 9,4 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,4 out of 10,1 out of 10
100052,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,2 out of 10,1 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,4 out of 9,4 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,4 out of 10,1 out of 10
100053,2013,4 out of 10,0 out of 10,2 out of 10,3 out of 10,1 out of 10,0 out of 10,5 out of 10,2 out of 10,0 out of 9,1 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,3 out of 9,0 out of 9,4 out of 10,1 out of 10,2 out of 10,3 out of 10,1 out of 10,0 out of 10,5 out of 10,2 out of 10
100053,2014,0 out of 10,0 out of 10,2 out of 10,2 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,2 out of 10,2 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10
100053,2015,0 out of 10,0 out of 10,1 out of 10,1 out of 10,0 out of 10,0 out of 10,4 out of 10,0 out of 10,0 out of 9,0 out of 9,3 out of 9,1 out of 9,2 out of 9,0 out of 9,4 out of 9,2 out of 9,0 out of 10,0 out of 10,3 out of 10,1 out of 10,2 out of 10,0 out of 10,4 out of 10,2 out of 10
100053,2016,0 out of 10,0 out of 10,1 out of 10,1 out of 10,0 out of 10,0 out of 10,4 out of 10,0 out of 10,0 out of 9,0 out of 9,3 out of 9,1 out of 9,2 out of 9,0 out of 9,4 out of 9,2 out of 9,0 out of 10,0 out of 10,3 out of 10,1 out of 10,2 out of 10,0 out of 10,4 out of 10,2 out of 10
100054,2013,6 out of 10,5 out of 10,3 out of 10,4 out of 10,6 out of 10,7 out of 10,7 out of 10,6 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,3 out of 9,2 out of 9,3 out of 9,4 out of 9,6 out of 10,5 out of 10,3 out of 10,4 out of 10,6 out of 10,7 out of 10,7 out of 10,6 out of 10
100054,2014,7 out of 10,6 out of 10,5 out of 10,2 out of 10,4 out of 10,10 out of 10,6 out of 10,5 out of 10,4 out of 9,2 out of 9,3 out of 9,0 out of 9,0 out of 9,9 out of 9,1 out of 9,0 out of 9,7 out of 10,6 out of 10,5 out of 10,2 out of 10,4 out of 10,10 out of 10,6 out of 10,5 out of 10
100054,2015,6 out of 10,4 out of 10,2 out of 10,0 out of 10,2 out of 10,8 out of 10,2 out of 10,4 out of 10,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,3 out of 9,0 out of 9,0 out of 9,6 out of 10,4 out of 10,2 out of 10,0 out of 10,2 out of 10,8 out of 10,2 out of 10,4 out of 10
100054,2016,6 out of 10,4 out of 10,2 out of 10,0 out of 10,2 out of 10,8 out of 10,2 out of 10,4 out of 10,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,3 out of 9,0 out of 9,0 out of 9,6 out of 10,4 out of 10,2 out of 10,0 out of 10,2 out of 10,8 out of 10,2 out of 10,4 out of 10
100055,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100055,2014,1 out of 10,3 out of 10,0 out of 10,2 out of 10,2 out of 10,0 out of 10,1 out of 10,3 out of 10,2 out of 9,5 out of 9,3 out of 9,4 out of 9,5 out of 9,1 out of 9,4 out of 9,5 out of 9,2 out of 10,5 out of 10,3 out of 10,4 out of 10,5 out of 10,1 out of 10,4 out of 10,5 out of 10
100055,2015,0 out of 10,1 out of 10,2 out of 10,1 out of 10,3 out of 10,0 out of 10,0 out of 10,5 out of 10,0 out of 9,4 out of 9,5 out of 9,2 out of 9,5 out of 9,1 out of 9,2 out of 9,7 out of 9,0 out of 10,4 out of 10,5 out of 10,2 out of 10,5 out of 10,1 out of 10,2 out of 10,7 out of 10
100055,2016,0 out of 10,1 out of 10,2 out of 10,1 out of 10,3 out of 10,0 out of 10,0 out of 10,5 out of 10,0 out of 9,4 out of 9,5 out of 9,2 out of 9,5 out of 9,1 out of 9,2 out of 9,7 out of 9,0 out of 10,4 out of 10,5 out of 10,2 out of 10,5 out of 10,1 out of 10,2 out of 10,7 out of 10
100057,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,1 out of 9,1 out of 9,2 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 10,1 out of 10,1 out of 10,1 out of 10,2 out of 10,0 out of 10,0 out of 10,1 out of 10
100057,2014,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,2 out of 10,0 out of 10,1 out of 10,1 out of 9,2 out of 9,2 out of 9,4 out of 9,2 out of 9,3 out of 9,2 out of 9,1 out of 9,1 out of 10,2 out of 10,2 out of 10,4 out of 10,2 out of 10,3 out of 10,2 out of 10,1 out of 10
100057,2015,0 out of 10,3 out of 10,2 out of 10,2 out of 10,0 out of 10,3 out of 10,0 out of 10,2 out of 10,1 out of 9,4 out of 9,4 out of 9,4 out of 9,2 out of 9,3 out of 9,3 out of 9,2 out of 9,1 out of 10,4 out of 10,4 out of 10,4 out of 10,2 out of 10,3 out of 10,3 out of 10,2 out of 10
100057,2016,0 out of 10,3 out of 10,2 out of 10,2 out of 10,0 out of 10,3 out of 10,0 out of 10,2 out of 10,1 out of 9,4 out of 9,4 out of 9,4 out of 9,2 out of 9,3 out of 9,3 out of 9,2 out of 9,1 out of 10,4 out of 10,4 out of 10,4 out of 10,2 out of 10,3 out of 10,3 out of 10,2 out of 10
100062,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10
100062,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,1 out of 9,3 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,1 out of 10,1 out of 10,3 out of 10,0 out of 10,0 out of 10
100062,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10
100062,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10
100063,2013,0 out of 10,2 out of 10,1 out of 10,1 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,2 out of 9,2 out of 9,2 out of 9,4 out of 9,3 out of 9,2 out of 9,2 out of 9,0 out of 10,2 out of 10,2 out of 10,2 out of 10,4 out of 10,3 out of 10,2 out of 10,2 out of 10
100063,2014,0 out of 10,1 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,3 out of 9,0 out of 9,1 out of 9,0 out of 10,1 out of 10,1 out of 10,0 out of 10,1 out of 10,3 out of 10,0 out of 10,1 out of 10
100063,2015,0 out of 10,2 out of 10,0 out of 10,0 out of 10,2 out of 10,5 out of 10,3 out of 10,2 out of 10,0 out of 9,2 out of 9,2 out of 9,1 out of 9,2 out of 9,4 out of 9,5 out of 9,2 out of 9,0 out of 10,2 out of 10,2 out of 10,1 out of 10,2 out of 10,5 out of 10,5 out of 10,2 out of 10
100063,2016,0 out of 10,2 out of 10,0 out of 10,0 out of 10,2 out of 10,5 out of 10,3 out of 10,2 out of 10,0 out of 9,2 out of 9,2 out of 9,1 out of 9,2 out of 9,4 out of 9,5 out of 9,2 out of 9,0 out of 10,2 out of 10,2 out of 10,1 out of 10,2 out of 10,5 out of 10,5 out of 10,2 out of 10
100067,2013,0 out of 10,2 out of 10,2 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,4 out of 9,0 out of 9,2 out of 9,1 out of 9,1 out of 9,1 out of 9,0 out of 10,2 out of 10,4 out of 10,0 out of 10,2 out of 10,1 out of 10,1 out of 10,1 out of 10
100067,2014,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 9,2 out of 9,1 out of 9,1 out of 9,2 out of 9,3 out of 9,3 out of 9,2 out of 9,0 out of 10,3 out of 10,1 out of 10,1 out of 10,2 out of 10,3 out of 10,3 out of 10,2 out of 10
100067,2015,0 out of 10,4 out of 10,0 out of 10,0 out of 10,2 out of 10,3 out of 10,2 out of 10,0 out of 10,0 out of 9,2 out of 9,1 out of 9,1 out of 9,4 out of 9,4 out of 9,2 out of 9,2 out of 9,0 out of 10,4 out of 10,1 out of 10,1 out of 10,4 out of 10,4 out of 10,2 out of 10,2 out of 10
100067,2016,0 out of 10,4 out of 10,0 out of 10,0 out of 10,2 out of 10,3 out of 10,2 out of 10,0 out of 10,0 out of 9,2 out of 9,1 out of 9,1 out of 9,4 out of 9,4 out of 9,2 out of 9,2 out of 9,0 out of 10,4 out of 10,1 out of 10,1 out of 10,4 out of 10,4 out of 10,2 out of 10,2 out of 10
100068,2013,0 out of 10,9 out of 10,4 out of 10,7 out of 10,5 out of 10,3 out of 10,5 out of 10,5 out of 10,1 out of 9,8 out of 9,4 out of 9,6 out of 9,5 out of 9,2 out of 9,5 out of 9,5 out of 9,1 out of 10,9 out of 10,4 out of 10,7 out of 10,5 out of 10,3 out of 10,5 out of 10,5 out of 10
100068,2014,0 out of 10,9 out of 10,3 out of 10,7 out of 10,4 out of 10,7 out of 10,5 out of 10,3 out of 10,1 out of 9,6 out of 9,1 out of 9,2 out of 9,1 out of 9,6 out of 9,4 out of 9,1 out of 9,1 out of 10,9 out of 10,3 out of 10,7 out of 10,4 out of 10,7 out of 10,5 out of 10,3 out of 10
100068,2015,0 out of 10,8 out of 10,2 out of 10,7 out of 10,4 out of 10,5 out of 10,3 out of 10,3 out of 10,0 out of 9,3 out of 9,2 out of 9,4 out of 9,1 out of 9,5 out of 9,2 out of 9,0 out of 9,0 out of 10,8 out of 10,2 out of 10,7 out of 10,4 out of 10,5 out of 10,3 out of 10,3 out of 10
100068,2016,0 out of 10,8 out of 10,2 out of 10,7 out of 10,4 out of 10,5 out of 10,3 out of 10,3 out of 10,0 out of 9,3 out of 9,2 out of 9,4 out of 9,1 out of 9,5 out of 9,2 out of 9,0 out of 9,0 out of 10,8 out of 10,2 out of 10,7 out of 10,4 out of 10,5 out of 10,3 out of 10,3 out of 10
100069,2013,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,5 out of 10,1 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,1 out of 9,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,5 out of 10,1 out of 10,1 out of 10
100069,2014,0 out of 10,2 out of 10,0 out of 10,4 out of 10,3 out of 10,7 out of 10,5 out of 10,2 out of 10,1 out of 9,4 out of 9,2 out of 9,3 out of 9,4 out of 9,4 out of 9,5 out of 9,3 out of 9,1 out of 10,4 out of 10,2 out of 10,4 out of 10,4 out of 10,7 out of 10,5 out of 10,3 out of 10
100069,2015,2 out of 10,4 out of 10,6 out of 10,8 out of 10,8 out of 10,7 out of 10,4 out of 10,5 out of 10,3 out of 9,5 out of 9,6 out of 9,8 out of 9,8 out of 9,7 out of 9,5 out of 9,5 out of 9,3 out of 10,5 out of 10,6 out of 10,8 out of 10,8 out of 10,7 out of 10,5 out of 10,5 out of 10
100069,2016,2 out of 10,4 out of 10,6 out of 10,8 out of 10,8 out of 10,7 out of 10,4 out of 10,5 out of 10,3 out of 9,5 out of 9,6 out of 9,8 out of 9,8 out of 9,7 out of 9,5 out of 9,5 out of 9,3 out of 10,5 out of 10,6 out of 10,8 out of 10,8 out of 10,7 out of 10,5 out of 10,5 out of 10
100070,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 9,2 out of 9,0 out of 9,0 out of 9,2 out of 9,1 out of 9,2 out of 9,2 out of 9,0 out of 10,2 out of 10,0 out of 10,0 out of 10,2 out of 10,1 out of 10,2 out of 10,2 out of 10
100070,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100070,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10
100070,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10
100071,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100071,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10
100071,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100071,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100072,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,1 out of 9,1 out of 9,2 out of 9,0 out of 9,2 out of 9,1 out of 9,0 out of 10,1 out of 10,1 out of 10,1 out of 10,2 out of 10,0 out of 10,2 out of 10,1 out of 10
100072,2014,0 out of 10,0 out of 10,0 out of 10,1 out of 10,1 out of 10,2 out of 10,2 out of 10,1 out of 10,3 out of 9,3 out of 9,4 out of 9,3 out of 9,4 out of 9,4 out of 9,4 out of 9,3 out of 9,3 out of 10,3 out of 10,4 out of 10,3 out of 10,4 out of 10,4 out of 10,4 out of 10,3 out of 10
100072,2015,0 out of 10,0 out of 10,0 out of 10,2 out of 10,2 out of 10,2 out of 10,7 out of 10,3 out of 10,2 out of 9,1 out of 9,4 out of 9,2 out of 9,4 out of 9,1 out of 9,7 out of 9,4 out of 9,2 out of 10,1 out of 10,4 out of 10,2 out of 10,4 out of 10,2 out of 10,7 out of 10,4 out of 10
100072,2016,0 out of 10,0 out of 10,0 out of 10,2 out of 10,2 out of 10,2 out of 10,7 out of 10,3 out of 10,2 out of 9,1 out of 9,4 out of 9,2 out of 9,4 out of 9,1 out of 9,7 out of 9,4 out of 9,2 out of 10,1 out of 10,4 out of 10,2 out of 10,4 out of 10,2 out of 10,7 out of 10,4 out of 10
100073,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100073,2014,1 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,0 out of 10,3 out of 9,4 out of 9,2 out of 9,3 out of 9,5 out of 9,2 out of 9,5 out of 9,2 out of 9,3 out of 10,4 out of 10,2 out of 10,3 out of 10,5 out of 10,2 out of 10,5 out of 10,2 out of 10
100073,2015,0 out of 10,2 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 9,3 out of 9,3 out of 9,1 out of 9,0 out of 10,2 out of 10,1 out of 10,0 out of 10,0 out of 10,3 out of 10,3 out of 10,1 out of 10
100073,2016,0 out of 10,2 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 9,3 out of 9,3 out of 9,1 out of 9,0 out of 10,2 out of 10,1 out of 10,0 out of 10,0 out of 10,3 out of 10,3 out of 10,1 out of 10
100075,2013,0 out of 10,4 out of 10,1 out of 10,3 out of 10,1 out of 10,1 out of 10,2 out of 10,0 out of 10,1 out of 9,3 out of 9,0 out of 9,4 out of 9,2 out of 9,1 out of 9,3 out of 9,1 out of 9,1 out of 10,4 out of 10,1 out of 10,4 out of 10,2 out of 10,1 out of 10,3 out of 10,1 out of 10
100075,2014,0 out of 10,6 out of 10,3 out of 10,4 out of 10,4 out of 10,4 out of 10,2 out of 10,1 out of 10,1 out of 9,5 out of 9,3 out of 9,3 out of 9,4 out of 9,5 out of 9,2 out of 9,2 out of 9,1 out of 10,6 out of 10,3 out of 10,4 out of 10,4 out of 10,5 out of 10,2 out of 10,2 out of 10
100075,2015,1 out of 10,7 out of 10,4 out of 10,4 out of 10,5 out of 10,5 out of 10,3 out of 10,3 out of 10,1 out of 9,5 out of 9,4 out of 9,0 out of 9,5 out of 9,6 out of 9,3 out of 9,3 out of 9,1 out of 10,7 out of 10,4 out of 10,4 out of 10,5 out of 10,6 out of 10,3 out of 10,3 out of 10
100075,2016,1 out of 10,7 out of 10,4 out of 10,4 out of 10,5 out of 10,5 out of 10,3 out of 10,3 out of 10,1 out of 9,5 out of 9,4 out of 9,0 out of 9,5 out of 9,6 out of 9,3 out of 9,3 out of 9,1 out of 10,7 out of 10,4 out of 10,4 out of 10,5 out of 10,6 out of 10,3 out of 10,3 out of 10
100076,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10
100077,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100077,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,2 out of 9,1 out of 9,1 out of 9,3 out of 9,1 out of 9,1 out of 9,0 out of 10,1 out of 10,2 out of 10,1 out of 10,1 out of 10,3 out of 10,1 out of 10,1 out of 10
100077,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,2 out of 9,0 out of 9,1 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,2 out of 10,0 out of 10,1 out of 10
100077,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,2 out of 9,0 out of 9,1 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,2 out of 10,0 out of 10,1 out of 10
100080,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100080,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 9,0 out of 9,1 out of 9,0 out of 9,1 out of 9,1 out of 9,4 out of 9,0 out of 9,1 out of 10,0 out of 10,1 out of 10,0 out of 10,1 out of 10,1 out of 10,4 out of 10,0 out of 10
100080,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,2 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,2 out of 10,0 out of 10
100080,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,2 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,2 out of 10,0 out of 10
100081,2013,10 out of 10,0 out of 10,2 out of 10,10 out of 10,1 out of 10,7 out of 10,7 out of 10,6 out of 10,0 out of 9,4 out of 9,0 out of 9,0 out of 9,0 out of 9,8 out of 9,2 out of 9,0 out of 9,10 out of 10,4 out of 10,2 out of 10,10 out of 10,1 out of 10,8 out of 10,7 out of 10,6 out of 10
100081,2014,10 out of 10,4 out of 10,3 out of 10,10 out of 10,1 out of 10,6 out of 10,1 out of 10,6 out of 10,0 out of 9,6 out of 9,0 out of 9,9 out of 9,0 out of 9,1 out of 9,4 out of 9,0 out of 9,10 out of 10,6 out of 10,3 out of 10,10 out of 10,1 out of 10,6 out of 10,4 out of 10,6 out of 10
100084,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,2 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,2 out of 10
100084,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
100084,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 9,0 out of 9,3 out of 9,1 out of 9,2 out of 9,0 out of 9,0 out of 9,1 out of 9,1 out of 10,0 out of 10,3 out of 10,1 out of 10,2 out of 10,0 out of 10,0 out of 10,1 out of 10
100084,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 9,0 out of 9,3 out of 9,1 out of 9,2 out of 9,0 out of 9,0 out of 9,1 out of 9,1 out of 10,0 out of 10,3 out of 10,1 out of 10,2 out of 10,0 out of 10,0 out of 10,1 out of 10
100086,2013,0 out of 10,2 out of 10,3 out of 10,2 out of 10,1 out of 10,2 out of 10,2 out of 10,0 out of 10,1 out of 9,3 out of 9,5 out of 9,2 out of 9,4 out of 9,3 out of 9,3 out of 9,2 out of 9,1 out of 10,3 out of 10,5 out of 10,2 out of 10,4 out of 10,3 out of 10,3 out of 10,2 out of 10
