ProviderId,DataYear,MId_60_PTId_7_ProcedureVolume,MId_60_PTId_1_ProcedureVolume,MId_60_PTId_4_ProcedureVolume,MId_60_PTId_2_ProcedureVolume,MId_60_PTId_5_ProcedureVolume,MId_60_PTId_8_ProcedureVolume,MId_60_PTId_9_ProcedureVolume,MId_60_PTId_3_ProcedureVolume,MId_60_PTId_6_ProcedureVolume
320084,2016,5,4,0,0,77,0,27,632,1071
320085,2014,NULL,441,103,0,1068,NULL,1589,397,254
320085,2015,26,354,114,0,855,31,1764,540,135
320085,2016,37,312,275,0,920,118,1517,823,115
320086,2014,NULL,204,0,1188,0,NULL,0,1560,0
320086,2015,20,175,13,1207,246,10,21,2204,302
320086,2016,27,74,41,1178,353,10,56,3345,461
320089,2014,NULL,0,0,0,0,NULL,0,47,0
320089,2015,191,8,612,0,763,0,84,518,61
320089,2016,27,51,213,0,935,55,101,438,270
321305,2014,NULL,31,336,98,392,NULL,2900,1434,20
321305,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
321305,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
321307,2014,NULL,0,0,116,0,NULL,74,279,0
321307,2015,0,0,17,112,0,0,103,222,0
321307,2016,16,0,38,126,3,0,38,101,0
321308,2014,NULL,5,17,0,16,NULL,16,204,20
321308,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
321308,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
321309,2014,NULL,0,0,374,62,NULL,0,407,0
321309,2015,1,0,0,308,9,0,254,337,0
321309,2016,1,13,352,203,18,3,33,594,15
330003,2014,NULL,92,210,101,1071,NULL,5553,3159,11
330003,2015,33,108,239,116,413,45,5731,2246,78
330003,2016,77,138,290,84,696,40,64,2186,68
330004,2014,NULL,80,43,152,53,NULL,0,1914,0
330004,2015,2,182,171,159,727,6,1126,1220,197
330004,2016,7,87,105,129,109,31,20,1726,220
330005,2014,NULL,936,116,0,526,NULL,261,754,538
330005,2015,407,3094,1904,12,1210,530,364,12648,1544
330005,2016,377,2888,1640,24,1101,480,331,12466,687
330006,2014,NULL,40,411,128,189,NULL,11,1523,8
330006,2015,4,45,402,115,267,3,15,791,39
330006,2016,6,36,135,117,919,1,44,1190,43
330008,2014,NULL,5,64,0,120,NULL,515,10,1
330008,2015,0,16,28,471,38,1,50,905,14
330008,2016,10,67,25,363,46,5,67,768,22
330009,2014,NULL,6,104,0,4,NULL,0,3,0
330009,2015,48,130,741,417,1527,354,3776,6203,47
330009,2016,45,93,897,542,1743,430,3405,7668,51
330011,2014,NULL,260,517,1540,1478,NULL,149,6777,45
330011,2015,570,266,587,1531,1403,0,168,6681,44
330011,2016,117,166,512,1595,1059,5,201,4184,247
330013,2014,NULL,2106,418,1,167,NULL,301,7489,73
330013,2015,1239,2126,489,470,379,0,308,7882,1889
330013,2016,529,1974,600,751,537,471,758,8060,2512
330014,2014,NULL,89,175,220,146,NULL,57,2983,212
330014,2015,75,66,279,258,114,30,85,1629,259
330014,2016,46,99,276,138,150,22,144,1469,271
330019,2014,NULL,26,79,922,676,NULL,8,332,1161
330019,2015,6,53,267,820,494,7,34,227,896
330019,2016,4,8,97,811,645,3,51,164,1975
330023,2014,NULL,625,631,775,1149,NULL,1663,2407,906
330023,2015,845,961,633,1008,711,251,732,793,1368
330023,2016,315,995,590,612,1138,62,4451,1709,2605
330024,2014,NULL,4057,7401,2938,4853,NULL,4161,33264,195
330024,2015,0,4889,8851,3135,7514,0,5896,48781,224
330024,2016,1739,2693,3462,1350,5777,7213,2917,18956,456
330027,2014,NULL,37,374,824,1669,NULL,2846,2257,9
330027,2015,0,9,176,668,420,0,0,0,2
330027,2016,0,2,0,367,35,0,0,48,0
330028,2014,NULL,240,911,382,966,NULL,86,5468,1120
330028,2015,49,200,1084,458,931,34,1202,4526,1336
330028,2016,161,202,928,279,886,27,1112,5266,431
330030,2014,NULL,44,412,139,558,NULL,19,1448,3
330030,2015,2,38,514,174,516,2,28,1383,189
330030,2016,14,72,514,200,602,9,43,1946,136
330033,2014,NULL,2,23,695,154,NULL,11,517,0
330033,2015,6,0,15,610,105,2,21,368,51
330033,2016,9,0,15,527,156,0,27,321,24
330043,2014,NULL,343,1257,7,1382,NULL,513,2776,2890
330043,2015,96,111,318,7,660,71,59,1908,2229
330043,2016,10,124,412,0,692,138,103,4842,6426
330044,2014,NULL,549,537,1534,499,NULL,646,8453,29
330044,2015,142,594,563,1281,803,116,2062,4721,192
330044,2016,0,25,133,0,1,0,0,11,94
330045,2014,NULL,676,1914,359,1606,NULL,1379,3293,501
330045,2015,201,250,501,352,728,21,38,2246,146
330045,2016,36,220,481,374,838,70,282,2486,219
330046,2014,NULL,619,1269,0,2028,NULL,94,7360,1606
330046,2015,625,746,1436,0,1694,213,79,3742,1754
330046,2016,444,843,1449,0,1282,355,382,5337,2198
330047,2014,NULL,126,1151,135,1185,NULL,366,4783,181
330047,2015,44,54,749,167,307,4,15,2142,13
330047,2016,2168,1,455,245,1163,1,0,3690,0
330049,2014,NULL,45,420,186,593,NULL,67,1409,681
330049,2015,0,22,396,205,510,8,102,711,105
330049,2016,0,36,230,185,411,3,72,628,612
330053,2014,NULL,15,144,195,61,NULL,22,923,0
330055,2014,NULL,305,949,884,1241,NULL,42,5123,242
330055,2015,337,669,1233,1012,2000,332,457,3558,470
330055,2016,416,139,1439,770,2424,393,1111,5075,581
330056,2014,NULL,403,654,23,297,NULL,107,3575,469
330056,2015,75,173,761,0,274,9,71,3414,247
330056,2016,54,191,723,0,327,15,68,3349,143
330057,2014,NULL,650,1342,0,1043,NULL,1571,6133,5
330057,2015,227,696,1039,0,952,0,1582,6307,9
330057,2016,329,970,387,0,570,208,1284,3961,98
330058,2014,NULL,188,46,495,1023,NULL,22,4125,272
330058,2015,20,147,47,511,1086,38,1690,2710,354
330058,2016,20,175,64,628,1073,89,101,4260,473
330059,2014,NULL,1062,3694,1934,29195,NULL,13876,11571,3341
330059,2015,3524,1080,3653,3032,31435,0,13844,11594,4057
330059,2016,564,1365,2597,4686,32843,4260,16401,6902,5424
330061,2014,NULL,66,131,239,522,NULL,33,1352,103
330061,2015,49,105,124,197,544,42,42,1459,46
330061,2016,39,100,169,105,607,48,122,1995,106
330065,2014,NULL,152,261,6,208,NULL,28,3038,3
330065,2015,1,76,141,8,158,0,34,1875,78
330065,2016,11,378,130,3,253,27,156,1831,788
330067,2014,NULL,183,262,0,268,NULL,25,761,49
330073,2014,NULL,96,266,564,1004,NULL,495,3513,156
330073,2015,9,72,362,683,1228,5,999,2593,934
330073,2016,6,163,289,697,1108,52,956,3172,1199
330074,2014,NULL,15,214,1233,982,NULL,19,161,60
330074,2015,47,44,195,1184,949,0,15,200,34
330074,2016,77,3,167,1207,789,0,67,184,304
330078,2014,NULL,768,1002,246,1080,NULL,126,7291,323
330078,2015,243,397,1140,173,1141,137,187,4502,275
330078,2016,279,520,1048,126,1308,224,495,9701,414
330079,2014,NULL,126,521,150,384,NULL,49,2071,277
330079,2015,0,126,521,150,384,2,49,2071,277
330079,2016,1,126,517,156,265,0,67,1795,335
330080,2014,NULL,214,1548,236,272,NULL,325,2637,315
330080,2015,1485,206,1318,215,161,0,172,2179,290
330080,2016,24,159,805,249,160,48,455,1159,446
330084,2014,NULL,0,239,194,879,NULL,175,1604,0
330084,2015,10,0,213,226,856,0,0,1415,0
330084,2016,14,0,308,256,967,0,0,1485,0
330085,2014,NULL,8,272,591,103,NULL,42,1832,6
330085,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
330085,2016,46,3,239,606,67,1,7,123,32
330086,2014,NULL,20,43,236,185,NULL,9,902,0
330086,2015,4,20,52,199,122,0,10,467,8
330086,2016,2,4,48,157,153,1,21,621,8
330088,2014,NULL,6,18,153,51,NULL,2,356,1597
330088,2015,1,12,38,297,83,0,6,411,3164
330088,2016,0,19,11,332,655,0,14,495,3225
330090,2014,NULL,5720,483,0,230,NULL,2233,271,436
330090,2015,63,237,283,6,486,19,48,299,160
330090,2016,36,138,354,0,823,34,47,299,237
330094,2014,NULL,10,260,673,560,NULL,200,2537,0
330094,2015,13,162,336,421,494,16,1161,2267,2969
330094,2016,32,174,257,635,381,38,370,3618,3485
330096,2014,NULL,37,138,847,1718,NULL,25,764,683
330096,2015,2,50,110,781,1121,2,46,419,396
330096,2016,5,104,139,671,766,54,48,828,1408
330100,2014,NULL,0,0,13009,0,NULL,0,0,0
330100,2015,2,0,0,14566,0,6,78,0,0
330100,2016,0,0,0,5980,0,0,0,0,0
330101,2014,NULL,2167,2951,3392,1522,NULL,1113,23811,1886
330101,2015,1277,4348,4135,3918,2736,1997,2784,20365,3062
330101,2016,1204,4753,3625,4029,2123,1461,1933,21001,3041
330102,2014,NULL,443,88,0,475,NULL,56,6206,642
330102,2015,2,459,61,0,375,86,126,3987,528
330102,2016,7,578,128,0,394,200,217,6962,399
330103,2014,NULL,177,208,614,830,NULL,32,4483,0
330103,2015,62,102,277,702,723,1,36,4322,0
330103,2016,30,154,273,797,596,2,61,2652,141
330104,2014,NULL,14,209,0,635,NULL,38,414,1309
330104,2015,0,114,238,180,763,6,22,914,60
330104,2016,115,60,202,178,515,17,134,1033,1018
330106,2014,NULL,485,14789,5859,5593,NULL,9748,10620,7038
330106,2015,3249,207,4929,2912,2658,267,1157,6380,5665
330106,2016,333,209,5545,3867,2656,274,1818,6105,6026
330107,2014,NULL,76,386,0,974,NULL,1646,73,0
330107,2015,13,173,164,908,562,17,189,988,649
330107,2016,22,132,121,1043,320,42,163,1485,1190
330108,2014,NULL,0,177,0,446,NULL,9,3141,283
330108,2015,1,1,186,0,231,1,2,928,61
330108,2016,0,0,0,0,0,0,0,1156,0
330111,2014,NULL,0,375,13,77,NULL,140,1220,0
330111,2015,0,0,117,26,71,0,14,777,12
330111,2016,0,1,91,0,47,0,16,846,16
330115,2014,NULL,5,20,0,2,NULL,0,6,0
330115,2015,0,889,309,0,935,1715,2539,12352,660
330115,2016,28,41,226,0,127,100,127,3415,329
330119,2014,NULL,3350,3860,4568,9884,NULL,7099,6060,627
330119,2015,87,392,1433,3129,4027,175,1746,3216,24
330119,2016,169,82,1495,3368,2793,180,617,2102,118
330125,2014,NULL,2208,1559,176,834,NULL,254,8858,263
330125,2015,1358,2202,1472,273,850,127,370,6693,458
330125,2016,461,3250,1855,321,924,244,904,10531,587
330126,2014,NULL,847,734,919,251,NULL,509,3976,256
330126,2015,965,887,800,909,217,0,842,4058,204
330126,2016,271,814,686,874,156,278,790,3578,324
330127,2014,NULL,259,1139,97,931,NULL,3019,2801,6
330127,2015,50,180,617,109,840,269,2446,1537,52
330127,2016,57,125,522,172,860,324,2192,1544,66
330128,2014,NULL,173,551,546,379,NULL,666,2294,151
330128,2015,53,195,471,704,289,1598,900,1212,165
330128,2016,62,184,1319,754,426,1538,886,2762,472
330132,2014,NULL,193,180,1,165,NULL,800,175,1
330132,2015,0,6,2,433,98,4,4,1035,32
330132,2016,2,6,0,439,101,3,25,1470,34
330135,2014,NULL,41,84,0,103,NULL,13,1001,994
330135,2015,3,29,76,0,520,0,117,784,58
330135,2016,2,20,59,0,489,1,229,969,93
330136,2014,NULL,574,130,3454,6236,NULL,4775,3854,4174
330136,2015,234,616,1697,4441,10055,770,13680,7303,4970
330136,2016,203,669,1931,4449,10429,898,15654,6985,3974
330140,2014,NULL,903,816,0,1293,NULL,6019,4953,2019
330140,2015,2554,806,1037,0,2037,0,5440,4890,2495
330140,2016,90,668,816,0,2036,0,4968,4923,1899
330141,2014,NULL,124,197,719,612,NULL,80,3174,493
330141,2015,16,114,197,667,1098,0,2961,2122,571
330141,2016,20,157,177,604,1479,1,2961,1989,839
330144,2014,NULL,1,3,74,37,NULL,7,718,27
330144,2015,0,3,7,4,30,0,9,223,46
330144,2016,0,1,2,0,42,0,26,172,49
330151,2014,NULL,21,63,133,51,NULL,26,880,0
330151,2015,52,21,68,199,11,2,18,367,15
330151,2016,98,113,566,166,625,172,623,771,278
330153,2014,NULL,482,714,1199,1129,NULL,165,6306,721
330153,2015,97,371,918,1649,1931,96,1712,5236,1037
330153,2016,88,331,1010,1451,1223,231,329,4964,962
330157,2014,NULL,144,508,628,1150,NULL,251,3761,1954
330157,2015,29,157,499,660,652,89,522,2609,1524
330157,2016,19,175,681,812,732,103,657,2255,787
330158,2014,NULL,442,539,651,283,NULL,225,1920,11
330158,2015,16,83,515,704,238,0,75,1912,724
330158,2016,92,592,331,725,892,24,1303,1456,791
330160,2014,NULL,868,2866,2353,2754,NULL,2372,7680,494
330160,2015,257,372,995,1962,975,261,44,5761,14
330160,2016,447,354,766,2299,863,262,472,5312,405
330162,2014,NULL,292,493,484,1081,NULL,369,3997,1079
330162,2015,1196,245,511,389,839,0,442,2881,741
330162,2016,302,218,362,306,998,157,938,3188,1299
330163,2014,NULL,27,453,564,34,NULL,23,2212,452
330163,2015,0,24,570,732,47,3,53,958,392
330163,2016,9,13,501,623,67,19,70,1564,365
330164,2014,NULL,194,466,59,105,NULL,34,3887,3
330164,2015,210,228,701,53,227,21,92,2927,510
330164,2016,249,180,786,56,232,75,221,2882,313
330166,2014,NULL,0,29,403,51,NULL,0,491,0
330166,2015,0,0,10,419,38,0,51,417,35
330166,2016,0,1,0,381,377,0,416,176,35
330167,2014,NULL,483,1333,692,1123,NULL,412,3963,2156
330167,2015,158,904,1550,753,1043,174,331,3605,2124
330167,2016,227,1010,1391,698,1017,180,460,3946,2273
330169,2014,NULL,1862,1082,0,5550,NULL,944,9530,5198
330169,2015,858,2162,1164,0,3737,173,98,8334,5743
330169,2016,137,1920,881,0,3282,334,167,9776,7436
330175,2014,NULL,74,214,229,36,NULL,51,1699,2
330175,2015,18,62,296,43,40,7,56,1270,41
330175,2016,96,95,467,18,260,51,59,2216,122
330180,2014,NULL,279,262,681,367,NULL,141,5599,22
330180,2015,68,179,330,820,569,60,120,4685,0
330180,2016,85,75,124,835,1202,56,124,4354,373
330181,2014,NULL,36,210,274,2056,NULL,504,1396,489
330181,2015,114,2,45,267,1003,15,6,1176,295
330181,2016,98,3,49,210,73,0,45,930,36
330182,2014,NULL,367,87,499,942,NULL,90,2095,1431
330182,2015,1654,356,70,467,1009,0,83,2289,1348
330182,2016,262,245,253,548,1251,160,183,2817,1651
330184,2014,NULL,70,117,0,608,NULL,14,4664,1023
330184,2015,70,39,128,0,740,7,43,3097,656
330184,2016,55,39,135,0,509,3,113,3104,1023
330185,2014,NULL,211,562,1369,685,NULL,30,2555,1049
330185,2015,32,153,629,1550,558,224,31,1665,975
330185,2016,43,130,519,1508,633,871,127,2675,1481
330188,2014,NULL,109,843,91,703,NULL,434,3869,425
330188,2015,463,60,817,0,569,0,49,5058,472
330188,2016,3913,154,593,2,987,0,0,145,135
330191,2014,NULL,594,1946,1500,3018,NULL,1088,788,168
330191,2015,119,523,779,1482,1153,71,237,2617,1309
330191,2016,113,376,624,220,1221,55,255,3385,811
330193,2014,NULL,53,517,581,1053,NULL,442,1325,68
330193,2015,27,46,566,504,885,10,84,504,131
330193,2016,114,73,459,492,824,12,289,358,156
330194,2014,NULL,74,953,0,533,NULL,37,4382,138
330194,2015,0,31,2189,0,277,48,168,3985,880
330194,2016,282,27,2646,0,359,87,141,5393,590
330195,2014,NULL,73225,3547,178,6065,NULL,5434,6441,347
330195,2015,2925,353,1704,1,1022,286,3276,4096,1
330195,2016,323,3343,1775,1,2074,473,446,3980,362
330196,2014,NULL,111,109,131,124,NULL,1100,1908,67
330196,2015,181,119,127,193,127,47,717,1908,26
330196,2016,59,123,446,167,307,110,2176,1479,217
330197,2014,NULL,14,79,183,67,NULL,20,141,86
330197,2015,0,79,1129,727,872,79,243,4026,1320
330197,2016,3251,0,308,736,1798,7,0,2562,0
330198,2014,NULL,422,728,427,1814,NULL,5066,3397,2406
330198,2015,118,123,970,380,1241,6,38,2180,2620
330198,2016,169,118,826,336,2398,353,7912,3368,3307
330199,2014,NULL,0,260,331,0,NULL,860,66,0
330199,2015,2264,0,316,670,969,7,259,2171,0
330199,2016,46,9,18,81,68,46,24,157,2
330201,2014,NULL,2164,512,3,845,NULL,2842,1364,0
330201,2015,171,674,145,0,1096,0,2794,1361,0
330201,2016,0,2,1,6,621,4,5935,793,95
330202,2014,NULL,155,955,750,1880,NULL,6171,3714,275
330202,2015,667,133,911,764,1692,0,3635,3827,372
330202,2016,16,274,476,1079,1960,243,4267,3790,230
330203,2014,NULL,2904,1921,6277,3295,NULL,4901,2771,665
330203,2015,7112,116,159,2117,1266,10,780,57,207
330203,2016,0,1238,5988,5372,4072,1597,6436,4769,598
330204,2014,NULL,1461,3117,1290,3082,NULL,10143,4179,904
330204,2015,62,102,931,202,1476,250,5089,1408,524
330204,2016,86,111,906,444,1120,250,3836,1854,740
330205,2014,NULL,6,286,241,349,NULL,6,1939,174
330205,2015,5,19,311,229,203,0,14,1977,250
330205,2016,22,56,347,227,338,0,43,1224,101
330208,2014,NULL,25,17,0,3,NULL,0,3,9
330208,2015,0,28,22,2,5,1,2,4,7
330208,2016,821,137,300,656,492,37,120,1578,161
330211,2014,NULL,84,113,600,454,NULL,27,2291,1081
330211,2015,68,90,88,501,480,2,21,2345,1084
330211,2016,131,75,171,446,177,8,29,1320,1447
330214,2014,NULL,1842,1174,401,8240,NULL,1002,4700,2980
330214,2015,967,3139,1653,291,9348,368,3957,7291,6175
330214,2016,1242,832,1682,388,12364,845,3326,15693,5332
330215,2014,NULL,465,276,214,1445,NULL,491,3656,157
330215,2015,21,6682,369,4,1398,424,1842,3348,133
330215,2016,24,51,94,0,155,5,133,1909,67
330218,2014,NULL,50,175,282,79,NULL,134,3117,0
330218,2015,22,58,156,352,197,0,150,2197,31
330218,2016,41,53,249,325,114,5,232,3255,45
330219,2014,NULL,367,1127,0,2021,NULL,0,2570,0
330219,2015,317,153,437,117,252,1,124,1296,722
330219,2016,197,170,500,74,764,1,194,1108,749
330221,2014,NULL,116,283,419,317,NULL,106,2303,1074
330221,2015,175,113,367,302,408,0,127,2367,886
330221,2016,4,149,363,147,457,17,112,2491,640
330222,2014,NULL,2891,1293,1062,3768,NULL,2579,5158,6060
330222,2015,64,311,333,999,874,26,281,2508,1915
330222,2016,83,367,293,890,940,36,213,2342,2018
330223,2014,NULL,16,279,31,887,NULL,807,2086,200
330223,2015,184,0,383,0,701,3,165,1783,0
330223,2016,1,22,117,0,274,20,173,1847,203
330224,2014,NULL,114,1,0,224,NULL,0,29,11
330224,2015,144,399,1,0,480,52,77,142,187
330224,2016,112,241,32,0,276,35,73,84,110
330226,2014,NULL,1602,592,480,2371,NULL,3535,7290,1821
330226,2015,232,1429,501,592,1432,66,8852,6844,842
330226,2016,2223,150,1608,611,1846,201,816,12983,416
330229,2014,NULL,41,109,474,323,NULL,52,2184,0
330229,2015,13,51,115,419,213,2,50,1333,158
330229,2016,30,60,158,325,233,11,104,2235,199
330231,2014,NULL,0,0,0,0,NULL,0,51,0
330231,2015,51,71,370,802,46,12,20,917,0
330231,2016,6713,160,487,1381,325,88,511,2423,0
330232,2014,NULL,35,520,186,356,NULL,76,5793,199
330232,2015,0,1,83,30,22,3,5,811,11
330232,2016,14,25,411,211,149,6,46,3430,52
330233,2014,NULL,180,210,0,328,NULL,88,3289,608
330233,2015,5,882,240,132,98,11,115,1940,471
330233,2016,19,980,209,40,82,5,34,1700,653
330234,2014,NULL,598,301,249,413,NULL,46,3030,56
330234,2015,5,581,414,201,388,29,61,2659,201
330234,2016,57,937,541,410,1181,112,774,3622,470
330235,2014,NULL,41,161,547,451,NULL,9,3972,2
330235,2015,28,28,163,465,301,22,16,1983,141
330235,2016,23,10,154,502,263,10,17,2013,134
330236,2014,NULL,502,1135,0,793,NULL,366,4685,558
330236,2015,183,663,1389,0,1318,88,1515,3529,736
330236,2016,187,917,1417,0,2134,78,1959,4125,735
330238,2014,NULL,51,140,767,150,NULL,6,2234,7
330238,2015,1,38,166,600,253,0,33,986,380
330238,2016,5,4,155,791,99,0,22,2294,194
330239,2014,NULL,2104,2668,0,6635,NULL,6784,12061,1663
330239,2015,44,365,806,0,3627,262,1700,3199,454
330239,2016,0,186,17,0,3695,564,867,5430,1165
330240,2014,NULL,48,149,151,41,NULL,22,2000,63
330240,2015,69,16,366,167,102,16,289,2427,27
330240,2016,0,3,401,179,210,8,262,2402,33
330241,2014,NULL,850,1111,107,512,NULL,1214,458,349
330241,2015,2021,910,1121,108,655,0,2036,601,355
330241,2016,860,1000,2017,159,631,0,1921,470,244
330245,2014,NULL,283,160,181,274,NULL,27,3855,1
330245,2015,4,157,197,153,186,5,42,2043,152
330245,2016,5,173,78,99,86,2,13,1447,97
330246,2014,NULL,52,707,319,1657,NULL,1057,2231,3088
330246,2015,0,0,0,0,0,0,0,0,0
330246,2016,12,11,368,228,885,0,12,804,1016
330249,2014,NULL,3,22,142,1179,NULL,444,167,0
330250,2014,NULL,227,128,1,819,NULL,148,1640,2
330250,2015,74,838,614,4,439,120,219,4234,230
330250,2016,81,700,359,0,1627,132,2983,4346,377
330259,2014,NULL,246,275,86,389,NULL,36,3147,630
330259,2015,177,184,322,2,266,24,21,2060,432
