ProviderId,DataYear,CTId_3_PNId_4_AvgSpendHosp,CTId_6_PNId_2_AvgSpendHosp,CTId_5_PNId_1_AvgSpendHosp,CTId_4_PNId_2_AvgSpendHosp,CTId_3_PNId_1_AvgSpendHosp,CTId_3_PNId_2_AvgSpendHosp,CTId_1_PNId_2_AvgSpendHosp,CTId_7_PNId_4_AvgSpendHosp,CTId_5_PNId_4_AvgSpendHosp,CTId_7_PNId_1_AvgSpendHosp,CTId_2_PNId_1_AvgSpendHosp,CTId_8_PNId_3_AvgSpendHosp,CTId_4_PNId_4_AvgSpendHosp,CTId_2_PNId_4_AvgSpendHosp,CTId_5_PNId_2_AvgSpendHosp,CTId_4_PNId_1_AvgSpendHosp,CTId_6_PNId_4_AvgSpendHosp,CTId_1_PNId_4_AvgSpendHosp,CTId_7_PNId_2_AvgSpendHosp,CTId_6_PNId_1_AvgSpendHosp,CTId_2_PNId_2_AvgSpendHosp,CTId_1_PNId_1_AvgSpendHosp,CTId_3_PNId_4_AvgSpendState,CTId_6_PNId_2_AvgSpendState,CTId_5_PNId_1_AvgSpendState,CTId_4_PNId_2_AvgSpendState,CTId_3_PNId_1_AvgSpendState,CTId_3_PNId_2_AvgSpendState,CTId_1_PNId_2_AvgSpendState,CTId_7_PNId_4_AvgSpendState,CTId_5_PNId_4_AvgSpendState,CTId_7_PNId_1_AvgSpendState,CTId_2_PNId_1_AvgSpendState,CTId_8_PNId_3_AvgSpendState,CTId_4_PNId_4_AvgSpendState,CTId_2_PNId_4_AvgSpendState,CTId_5_PNId_2_AvgSpendState,CTId_4_PNId_1_AvgSpendState,CTId_6_PNId_4_AvgSpendState,CTId_1_PNId_4_AvgSpendState,CTId_7_PNId_2_AvgSpendState,CTId_6_PNId_1_AvgSpendState,CTId_2_PNId_2_AvgSpendState,CTId_1_PNId_1_AvgSpendState
390050,2014,$0,$397,"$4,338",$0,$808,$19,$517,$0,"$11,066","$2,905",$198,"$24,368",$0,$51,$12,$46,$0,"$2,148",$4,$697,$9,"$1,153",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390050,2015,$0,$509,"$4,817",$2,$904,$13,$643,$0,"$11,150","$2,869",$163,"$25,680",$0,$33,$12,$95,$0,"$2,132",$3,$997,$11,"$1,326",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390050,2016,$0,$509,"$4,817",$2,$904,$13,$643,$0,"$11,150","$2,869",$163,"$25,680",$0,$33,$12,$95,$0,"$2,132",$3,$997,$11,"$1,326",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390052,2014,$0,$13,"$2,044",$0,$811,$37,$508,$0,"$6,998","$4,975",$103,"$17,716",$0,$24,$0,$120,$0,$905,$7,$400,$7,$764,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390052,2015,$0,$13,"$1,441",$0,$858,$30,$513,$0,"$6,717","$5,108",$53,"$16,857",$0,$15,$0,$145,$0,$827,$0,$477,$4,$657,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390052,2016,$0,$13,"$1,441",$0,$858,$30,$513,$0,"$6,717","$5,108",$53,"$16,857",$0,$15,$0,$145,$0,$827,$0,$477,$4,$657,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390056,2014,$0,$52,"$1,715",$0,$767,$18,$413,$0,"$5,865","$3,217",$61,"$14,422",$0,$12,$0,$244,$0,$809,$0,$581,$4,$663,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390056,2015,$0,$15,"$1,623",$14,$813,$18,$434,$0,"$7,098","$4,379",$52,"$16,974",$0,$30,$8,$186,$0,$954,$6,$675,$6,$664,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390056,2016,$0,$15,"$1,623",$14,$813,$18,$434,$0,"$7,098","$4,379",$52,"$16,974",$0,$30,$8,$186,$0,$954,$6,$675,$6,$664,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390057,2014,$0,$10,"$2,575",$0,"$1,067",$21,$469,$0,"$8,533","$3,002",$92,"$19,178",$0,$23,$5,$114,$0,"$1,629",$1,$542,$6,"$1,088",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390057,2015,$0,$14,"$2,793",$0,"$1,142",$15,$497,$0,"$8,302","$2,995",$80,"$19,355",$0,$23,$4,$117,$0,"$1,610",$2,$592,$6,"$1,165",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390057,2016,$0,$14,"$2,793",$0,"$1,142",$15,$497,$0,"$8,302","$2,995",$80,"$19,355",$0,$23,$4,$117,$0,"$1,610",$2,$592,$6,"$1,165",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390058,2014,$0,$38,"$3,442",$0,$641,$3,$470,$0,"$8,011","$4,162",$71,"$19,579",$0,$17,$0,$90,$0,"$1,056",$3,$650,$23,$901,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390058,2015,$0,$20,"$3,151",$0,$742,$0,$511,$0,"$7,998","$4,861",$72,"$20,037",$0,$14,$0,$84,$0,$995,$2,$685,$5,$898,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390058,2016,$0,$20,"$3,151",$0,$742,$0,$511,$0,"$7,998","$4,861",$72,"$20,037",$0,$14,$0,$84,$0,$995,$2,$685,$5,$898,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390061,2014,$0,$29,"$2,665",$0,$786,$7,$402,$0,"$9,037","$2,084",$94,"$18,452",$0,$21,$0,$127,$0,"$1,781",$1,$425,$9,$985,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390061,2015,$0,$48,"$2,689",$0,$799,$0,$407,$0,"$9,515","$2,552",$113,"$19,469",$0,$29,$0,$80,$0,"$1,889",$0,$394,$12,$942,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390061,2016,$0,$48,"$2,689",$0,$799,$0,$407,$0,"$9,515","$2,552",$113,"$19,469",$0,$29,$0,$80,$0,"$1,889",$0,$394,$12,$942,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390062,2014,$0,$12,"$2,462",$0,"$1,191",$0,$318,$0,"$7,062","$3,979",$66,"$17,412",$0,$7,$0,$97,$0,"$1,044",$0,$393,$18,$765,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390062,2015,$0,$9,"$2,598",$0,"$1,417",$13,$300,$0,"$6,977","$3,453",$55,"$17,454",$0,$10,$0,$127,$0,"$1,132",$0,$365,$5,$993,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390062,2016,$0,$9,"$2,598",$0,"$1,417",$13,$300,$0,"$6,977","$3,453",$55,"$17,454",$0,$10,$0,$127,$0,"$1,132",$0,$365,$5,$993,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390063,2014,$0,$195,"$4,378",$0,$765,$8,$563,$0,"$10,015","$2,977",$129,"$22,405",$0,$29,$12,$49,$0,"$1,612",$2,$603,$8,"$1,059",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390063,2015,$0,$216,"$4,565",$0,$690,$11,$836,$0,"$9,841","$2,855",$107,"$22,648",$0,$30,$13,$47,$0,"$1,600",$1,$684,$7,"$1,142",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390063,2016,$0,$216,"$4,565",$0,$690,$11,$836,$0,"$9,841","$2,855",$107,"$22,648",$0,$30,$13,$47,$0,"$1,600",$1,$684,$7,"$1,142",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390065,2014,$0,$11,"$1,916",$0,$554,$18,$448,$0,"$6,999","$4,118",$54,"$16,761",$0,$14,$0,$115,$0,"$1,038",$0,$556,$5,$915,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390065,2015,$0,$37,"$1,830",$0,$610,$4,$461,$0,"$7,282","$4,048",$56,"$17,074",$0,$6,$10,$130,$0,"$1,032",$1,$682,$6,$879,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390065,2016,$0,$37,"$1,830",$0,$610,$4,$461,$0,"$7,282","$4,048",$56,"$17,074",$0,$6,$10,$130,$0,"$1,032",$1,$682,$6,$879,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390066,2014,$0,$32,"$2,420",$0,$494,$3,$478,$0,"$8,761","$3,805",$50,"$19,212",$0,$23,$0,$135,$0,"$1,596",$1,$517,$4,$890,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390066,2015,$0,$53,"$2,486",$0,$536,$2,$484,$0,"$8,589","$3,774",$78,"$19,127",$0,$13,$1,$133,$0,"$1,463",$1,$652,$6,$857,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390066,2016,$0,$53,"$2,486",$0,$536,$2,$484,$0,"$8,589","$3,774",$78,"$19,127",$0,$13,$1,$133,$0,"$1,463",$1,$652,$6,$857,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390067,2014,$0,$72,"$3,997",$1,$788,$10,$448,$0,"$9,851","$2,704",$110,"$21,505",$0,$37,$3,$112,$0,"$1,678",$3,$613,$8,"$1,072",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390067,2015,$0,$63,"$3,640",$0,$799,$4,$467,$0,"$9,761","$2,783",$83,"$21,085",$0,$28,$2,$105,$0,"$1,628",$2,$645,$9,"$1,066",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390067,2016,$0,$63,"$3,640",$0,$799,$4,$467,$0,"$9,761","$2,783",$83,"$21,085",$0,$28,$2,$105,$0,"$1,628",$2,$645,$9,"$1,066",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390068,2014,$0,$49,"$1,762",$0,$645,$19,$391,$0,"$7,079","$4,405",$57,"$17,000",$0,$21,$0,$108,$0,$979,$2,$506,$8,$968,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390068,2015,$0,$35,"$2,500",$0,$804,$1,$474,$0,"$7,249","$4,444",$71,"$18,063",$0,$12,$0,$90,$0,"$1,033",$2,$493,$5,$849,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390068,2016,$0,$35,"$2,500",$0,$804,$1,$474,$0,"$7,249","$4,444",$71,"$18,063",$0,$12,$0,$90,$0,"$1,033",$2,$493,$5,$849,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390070,2014,$0,$16,"$2,364",$0,$764,$9,$512,$0,"$7,712","$3,329",$165,"$18,282",$0,$13,$3,$64,$0,"$1,535",$0,$461,$11,"$1,323",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390070,2015,$0,$21,"$2,855",$0,$314,$11,$484,$0,"$7,436","$2,559",$162,"$17,239",$0,$57,$7,$54,$0,"$1,412",$2,$517,$26,"$1,323",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390070,2016,$0,$21,"$2,855",$0,$314,$11,$484,$0,"$7,436","$2,559",$162,"$17,239",$0,$57,$7,$54,$0,"$1,412",$2,$517,$26,"$1,323",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390071,2014,$0,$42,"$1,934",$0,$500,$0,$496,$0,"$6,383","$3,112",$133,"$14,578",$0,$16,$0,$87,$0,$578,$1,$511,$2,$783,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390071,2015,$0,$36,"$1,270",$0,$528,$10,$449,$0,"$6,299","$3,885",$69,"$14,256",$0,$15,$0,$0,$0,$567,$3,$501,$3,$621,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390071,2016,$0,$36,"$1,270",$0,$528,$10,$449,$0,"$6,299","$3,885",$69,"$14,256",$0,$15,$0,$0,$0,$567,$3,$501,$3,$621,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390072,2014,$0,$26,"$1,564",$0,$843,$18,$307,$0,"$6,280","$4,355",$64,"$15,579",$0,$18,$2,$136,$0,$837,$2,$439,$8,$680,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390072,2015,$0,$22,"$1,424",$0,$915,$22,$317,$0,"$6,841","$4,770",$59,"$16,520",$0,$34,$3,$82,$0,$944,$4,$450,$8,$626,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390072,2016,$0,$22,"$1,424",$0,$915,$22,$317,$0,"$6,841","$4,770",$59,"$16,520",$0,$34,$3,$82,$0,$944,$4,$450,$8,$626,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390073,2014,$0,$144,"$4,862",$1,"$1,012",$17,$576,$0,"$9,057","$2,911",$101,"$22,368",$0,$19,$5,$155,$0,"$1,601",$2,$726,$9,"$1,170",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390073,2015,$0,$167,"$4,965",$0,$975,$19,$713,$0,"$8,721","$2,837",$110,"$22,018",$0,$25,$9,$128,$0,"$1,480",$2,$762,$7,"$1,096",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390073,2016,$0,$167,"$4,965",$0,$975,$19,$713,$0,"$8,721","$2,837",$110,"$22,018",$0,$25,$9,$128,$0,"$1,480",$2,$762,$7,"$1,096",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390076,2014,$0,$38,"$2,469",$0,$734,$10,$479,$0,"$8,607","$4,371",$89,"$20,346",$0,$9,$3,$134,$0,"$1,618",$3,$657,$14,"$1,110",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390076,2015,$0,$46,"$2,573",$3,$798,$15,$503,$0,"$8,320","$3,958",$78,"$19,687",$0,$18,$1,$109,$0,"$1,543",$2,$646,$6,"$1,069",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390076,2016,$0,$46,"$2,573",$3,$798,$15,$503,$0,"$8,320","$3,958",$78,"$19,687",$0,$18,$1,$109,$0,"$1,543",$2,$646,$6,"$1,069",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390079,2014,$0,$160,"$1,840",$0,$354,$8,$428,$0,"$9,461","$2,400",$91,"$17,580",$0,$21,$2,$63,$0,"$1,334",$3,$595,$9,$812,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390079,2015,$0,$178,"$1,768",$0,$378,$9,$505,$0,"$9,537","$2,810",$100,"$18,164",$0,$23,$4,$75,$0,"$1,307",$3,$634,$11,$824,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390079,2016,$0,$178,"$1,768",$0,$378,$9,$505,$0,"$9,537","$2,810",$100,"$18,164",$0,$23,$4,$75,$0,"$1,307",$3,$634,$11,$824,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390080,2014,$0,$32,"$1,851",$0,"$1,056",$20,$450,$0,"$7,970","$3,898",$73,"$18,765",$0,$12,$0,$89,$0,"$1,569",$0,$504,$7,"$1,234",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390080,2015,$0,$57,"$2,221",$0,"$1,024",$14,$456,$0,"$8,072","$4,044",$118,"$19,441",$0,$20,$1,$68,$0,"$1,496",$2,$558,$11,"$1,277",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390080,2016,$0,$57,"$2,221",$0,"$1,024",$14,$456,$0,"$8,072","$4,044",$118,"$19,441",$0,$20,$1,$68,$0,"$1,496",$2,$558,$11,"$1,277",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390081,2014,$0,$110,"$4,765",$0,$974,$14,$389,$0,"$7,402","$2,689",$68,"$20,513",$0,$11,$0,$81,$0,"$1,689",$3,$682,$6,"$1,630",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390081,2015,$0,$126,"$5,259",$0,"$1,123",$18,$434,$0,"$8,142","$2,872",$68,"$22,576",$0,$14,$4,$90,$0,"$1,857",$13,$820,$2,"$1,735",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390081,2016,$0,$126,"$5,259",$0,"$1,123",$18,$434,$0,"$8,142","$2,872",$68,"$22,576",$0,$14,$4,$90,$0,"$1,857",$13,$820,$2,"$1,735",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390084,2014,$0,$41,"$1,112",$0,$517,$14,$492,$0,"$7,318","$4,682",$57,"$16,494",$0,$13,$0,$47,$0,"$1,049",$3,$413,$9,$729,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390084,2015,$0,$17,"$2,123",$0,$505,$9,$495,$0,"$6,976","$5,319",$31,"$17,792",$0,$10,$0,$65,$0,$955,$3,$444,$4,$837,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390084,2016,$0,$17,"$2,123",$0,$505,$9,$495,$0,"$6,976","$5,319",$31,"$17,792",$0,$10,$0,$65,$0,$955,$3,$444,$4,$837,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390086,2014,$0,$122,"$2,334",$0,$683,$9,$501,$0,"$8,507","$2,759",$116,"$18,143",$0,$23,$2,$77,$0,"$1,260",$1,$868,$8,$871,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390086,2015,$0,$192,"$2,171",$0,$762,$38,$535,$0,"$8,491","$2,813",$103,"$18,504",$0,$40,$18,$65,$0,"$1,322",$1,"$1,060",$7,$888,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390086,2016,$0,$192,"$2,171",$0,$762,$38,$535,$0,"$8,491","$2,813",$103,"$18,504",$0,$40,$18,$65,$0,"$1,322",$1,"$1,060",$7,$888,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390090,2014,$0,$174,"$3,953",$0,$987,$11,$472,$0,"$10,421","$1,702",$144,"$22,216",$0,$22,$4,$152,$0,"$1,544",$0,"$1,537",$5,"$1,087",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390090,2015,$0,$241,"$5,321",$0,$922,$9,$545,$0,"$10,912","$2,376",$106,"$25,122",$0,$34,$24,$127,$0,"$1,748",$5,"$1,326",$7,"$1,420",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390090,2016,$0,$241,"$5,321",$0,$922,$9,$545,$0,"$10,912","$2,376",$106,"$25,122",$0,$34,$24,$127,$0,"$1,748",$5,"$1,326",$7,"$1,420",$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390091,2014,$0,$40,"$2,249",$0,$698,$8,$504,$0,"$6,859","$2,667",$131,"$15,684",$0,$19,$5,$110,$0,$944,$3,$509,$9,$929,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390091,2015,$0,$28,"$2,206",$0,$623,$7,$511,$0,"$7,087","$3,239",$107,"$16,607",$0,$20,$10,$76,$0,"$1,033",$1,$664,$9,$987,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390091,2016,$0,$28,"$2,206",$0,$623,$7,$511,$0,"$7,087","$3,239",$107,"$16,607",$0,$20,$10,$76,$0,"$1,033",$1,$664,$9,$987,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390093,2014,$0,$124,"$2,649",$0,$770,$16,$365,$0,"$7,123","$3,534",$143,"$17,284",$0,$24,$0,$97,$0,$826,$1,$948,$5,$657,$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
390093,2015,$0,$124,"$2,922",$0,$833,$8,$415,$0,"$6,883","$4,285",$101,"$18,488",$0,$21,$14,$126,$0,$680,$2,"$1,237",$5,$833,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390093,2016,$0,$124,"$2,922",$0,$833,$8,$415,$0,"$6,883","$4,285",$101,"$18,488",$0,$21,$14,$126,$0,$680,$2,"$1,237",$5,$833,$0,$89,"$3,057",$0,$851,$12,$514,$0,"$8,876","$3,332",$97,"$20,323",$0,$22,$5,$104,$0,"$1,553",$2,$708,$7,"$1,092"
390096,2014,$0,$25,"$3,148",$0,$743,$1,$544,$0,"$9,207","$3,326",$80,"$20,318",$0,$20,$5,$71,$0,"$1,510",$2,$614,$6,"$1,017",$0,$77,"$3,001",$0,$826,$12,$489,$0,"$8,761","$3,257",$106,"$19,986",$0,$22,$4,$105,$0,"$1,564",$3,$639,$8,"$1,112"
